professor_name,department,overall_score,num_ratings,feedback_take_again,tags,review_text,source_link
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON3302 | Oct 13th, 2021 | Quality | 5.0 | Difficulty | 4.0 | ECON3302 | Oct 13th, 2021 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Online Class: | Yes | This is a 7 week course, so there is a lot of ground to cover in a condensed period of time. Professor gives clear expectations. Class is organized into Modules, she will drop your lowest Module grade. She offers significant extra credit. | Gives good feedback | Clear grading criteria | EXTRA CREDIT | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON3302 | Oct 7th, 2021 | Quality | 5.0 | Difficulty | 4.0 | ECON3302 | Oct 7th, 2021 | For Credit: | Yes | Would Take Again: | Yes | Grade: | Not sure yet | Textbook: | No | Online Class: | Yes | Took the 7wk course. Every week there is an overview module quiz, 4 topics (reading, video, activity) with a quiz, then a end of module assessment where you can choose whether to do a PowerPoint, test, or written memo. FOLLOW INSTRUCTIONS word for word on these for proper grading. Offers extra credit modules to help your grade. Def work for grade! | Gives good feedback | Clear grading criteria | EXTRA CREDIT | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | May 1st, 2021 | Quality | 5.0 | Difficulty | 3.0 | ECON2302 | May 1st, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | Everything I heard is true. You'll learn more than you believe possible. She connects everything in life to economics. If you just want a grade, it's a lot of work. If you want to learn what you came to college to learn, take her. She goes above and beyond to make sure you are successful. Oh, and she's funny. | Gives good feedback | Participation matters | Inspirational | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON3302 | Apr 26th, 2021 | Quality | 5.0 | Difficulty | 4.0 | ECON3302 | Apr 26th, 2021 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Online Class: | Yes | Organized, concise educational material, inter-active fun activities, knowlegeable, well researched, upbeat, responds promptly, great feedback, makes learning fun, realistic expectations for online 7wk courses, amazing instructor. Her subjects are difficult, but she makes them fun and easy to understand. | Gives good feedback | Inspirational | Clear grading criteria | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Mar 25th, 2021 | Quality | 3.0 | Difficulty | 3.0 | ECON2302 | Mar 25th, 2021 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | Not sure yet | Textbook: | Yes | Professor Doty is okay. She has unique grading style that lets you have more control over your grade in the class than the usual grading structure. She does some activities in class. She lectures both in class and in lecture videos posted on Canvas. Sometimes she doesn't post the homework assignments until several days late. | Lots of homework | Lecture heavy | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Jan 8th, 2021 | Quality | 5.0 | Difficulty | 5.0 | ECON2302 | Jan 8th, 2021 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B | Textbook: | Yes | Ms. Doty is an amazing professor, but she makes you EARN your grade. If you don't come to class, read/do the material, participate, you won't pass. One of my hardest classes ever, but she's awesome; memorable, great sense of humor, and a phenomenal instructor. Makes herself available for you. Matches what you put in, and sometimes add bonus points! | Respected | Participation matters | Skip class? You won't pass. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Dec 13th, 2020 | Quality | 5.0 | Difficulty | 3.0 | ECON2302 | Dec 13th, 2020 | For Credit: | Yes | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | The people complaining about the unclear grading system are too stupid to understand it. It's a points-based grading system. once you actually understand how it works it actually works in your favor. I did horrible on tests but still got an A!! The points system works in your favor. She's an awesome professor. Very passionate! | Respected | Skip class? You won't pass. | Group projects | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Nov 20th, 2020 | Quality | 1.0 | Difficulty | 5.0 | ECON2302 | Nov 20th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Textbook: | Yes | The set up this semester was poorly thought out. She did horrible at communicating. For a freshman level class this class stressed me out more than my major classes. (Accounting included) she makes it way harder then it needs to be. Wish I took with someone else. | Tough grader | Group projects | Lots of homework | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Nov 8th, 2020 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | Nov 8th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | Yes | Mrs. Doty is hands down the best professor I have ever taken. Ive never seen another professor as dedicated to their students. Be prepared to do the work and go to class. As long as you put in the time you can do well. If you get a chance to take her, do it. She is the type of professor you will always remember. | Gives good feedback | Accessible outside class | Skip class? You won't pass. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Nov 8th, 2020 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | Nov 8th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | Mrs. Doty is a UTT treasure! Her exuberance for teaching and knowledge of the material creates an entertaining class environment geared towards student success. I was always impressed with how she could take complex economic concepts and make them understandable (and fun!) A's are easily obtainable if you follow the syllabus and do the work. | Inspirational | Clear grading criteria | Amazing lectures | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Nov 2nd, 2020 | Quality | 1.0 | Difficulty | 5.0 | ECON2302 | Nov 2nd, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Textbook: | Yes | Theres so much in this class that are confusing. Theres no clear grading, its all about point system and its not posted on canvas. This class is hard, the quizzes and test are all over the place, expect to fail. Even if you try to contact her for clarification you wont get an email response back. The assignments are just busy work and hard. | Skip class? You won't pass. | Group projects | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Oct 27th, 2020 | Quality | 1.0 | Difficulty | 5.0 | ECON2302 | Oct 27th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | Drop/Withdrawal | Textbook: | Yes | Dropping class because it feels impossible to pass. Never felt like this before about any class even hard ones. I've never made a C but gladly would have accepted one. She hides our grades on Canvas and never tells us, so who even knows what we have. Worst teacher ever | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Oct 14th, 2020 | Quality | 1.0 | Difficulty | 5.0 | ECON2301 | Oct 14th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | Rather not say | Textbook: | Yes | The homework we are assigned doesn't take less than 3 hours, on top of that we are also assigned confusing and time consuming assignments. Quizzes are worded very weird, and the math is taught horribly. Exams are very long and in depth with only 1 hour to work on them. Try to get professor for this class. | Lots of homework | Skip class? You won't pass. | Group projects | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","HIST2301 | Sep 29th, 2020 | Quality | 2.0 | Difficulty | 5.0 | HIST2301 | Sep 29th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | Rather not say | Textbook: | Yes | Not a good communicator, lied about the course not being a math-based macro class. Needlessly over complicates assignments. The lectures have no use except the slides. | Skip class? You won't pass. | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON3302 | Apr 27th, 2020 | Quality | 5.0 | Difficulty | 4.0 | ECON3302 | Apr 27th, 2020 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Online Class: | Yes | I enjoyed Ms. Doty's Econ class. I have taken economics before and absolutely hated it. This class is geared more towards personal finance and actually helps people understand valuable life concepts. The class was not hard but it was alot of work. As long as you do the work, you'll make an A. Its seven weeks (7 units) and she drops the lowest | Gives good feedback | Lots of homework | EXTRA CREDIT | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Jan 13th, 2020 | Quality | 5.0 | Difficulty | 4.0 | ECON2302 | Jan 13th, 2020 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Awesome professor! I took her for both Macro and Micro. Very important to do as many of the Quick Starts as you can, they matter! Important to study and take good notes. Homework is more important than you may first think. | Test heavy | Amazing lectures | EXTRA CREDIT | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Dec 1st, 2019 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | Dec 1st, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A- | Textbook: | Yes | Dr. Doty is the cutting edge of modern teaching. She is involved in so many things in the world of economics, I am very thankful that I experienced her course in my first semester. If you are not considering economics as a major, just take the class to see what is possible when you have a professor that is extremely passionate and experimental. | Respected | Participation matters | Amazing lectures | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Nov 26th, 2019 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | Nov 26th, 2019 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | No | Easily one of my favorite professors ever. Though it isn't an easy class by any means, she's truly passionate about the subject and cares about each individual student's success in class. She has a way of breaking down complex concepts so they're easy to understand and using activities to engage students. | Accessible outside class | Skip class? You won't pass. | Caring | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Nov 15th, 2019 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | Nov 15th, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Textbook: | Yes | The amazing professor really cares about the success of her students. Be prepared to attend class every day as that plays a big role in the information you need for both quizzes and tests. Plenty of chances for extra credit. | Participation matters | Skip class? You won't pass. | EXTRA CREDIT | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON1301 | Oct 9th, 2019 | Quality | 5.0 | Difficulty | 4.0 | ECON1301 | Oct 9th, 2019 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | No | She is the best professor I've ever had. If not for her, I would not understand Economics at all- trust me I took Econ for two years in high school and did not get a thing unless I had her as my professor. I have decided to major in Econ- only because Prof. Doty put the passion in me due to her teaching as well as her explanation about the subject | Gives good feedback | Respected | Amazing lectures | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON3302 | May 8th, 2019 | Quality | 5.0 | Difficulty | 1.0 | ECON3302 | May 8th, 2019 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | No | Online Class: | Yes | Wow this professor has her own way of doing things and her system works! She is so interactive in her teaching style and presents the material in a way that is interesting and useful. Bravo!! She is amazing!! Lots of extra credit too! | Gives good feedback | Inspirational | EXTRA CREDIT | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Mar 22nd, 2019 | Quality | 4.0 | Difficulty | 3.0 | ECON2301 | Mar 22nd, 2019 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Professor Doty, is a great Professor. Dont understand something? Make time to go to her office hrs! Test are challenging on purpose to make sure you understand the concept of ECON! Class is a point system just worry about the points not grade average! If you show her you care and want to understand she will mostly likely round your grade up. | Gives good feedback | Test heavy | EXTRA CREDIT | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Dec 27th, 2018 | Quality | 5.0 | Difficulty | 4.0 | ECON2302 | Dec 27th, 2018 | For Credit: | Yes | Would Take Again: | Yes | Grade: | A | Textbook: | No | Doty is passionate and knowledge about the subject and pours herself into every class. She's genuinely invested in your success. However, there can be a lot of work involved (especially if it's an honors class), and she's not afraid to give you a lower grade in order to get your attention. Very attentive to students' needs. Highly recommend. | LOTS OF HOMEWORK | ACCESSIBLE OUTSIDE CLASS | Caring | Helpful | 3 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | May 1st, 2018 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | May 1st, 2018 | For Credit: | Yes | Attendance: | Not Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | No | Professor Doty love economics and is passionate about teaching! Her classes are really interesting and she makes difficult concepts easy to understand. Her tests are not easy, but she gives lots of extra credit so you can get the grade you want. I wish she taught all my classes. Highly recommend. | LOTS OF HOMEWORK | Clear grading criteria | EXTRA CREDIT | Helpful | 4 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON1301 | Feb 12th, 2018 | Quality | 5.0 | Difficulty | 4.0 | ECON1301 | Feb 12th, 2018 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | No | Professor Doty is an amazing professor that lives and breathes economics but it's someone who looks down on those who need help understanding. She will go out of her way to help you, literally gives her phone number out in class. Prepare to work and study a bit. point system where your highest point replace your lowest. Easy A is taken seriously. | Gives good feedback | Respected | Skip class? You won't pass. | Helpful | 2 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Jan 17th, 2017 | Quality | 5.0 | Difficulty | 4.0 | ECON2302 | Jan 17th, 2017 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A+ | Textbook: | No | Doty lives and breathes economics and is very passionate about her students loving it too. She grades the economic way. If you're willing to take risks and put in effort, you'll easily get an A in the class. She'll catch you if you slack off though. Overall the class was really fun and interactive and I loved her lectures. | Skip class? You won't pass. | LOTS OF HOMEWORK | Amazing lectures | Helpful | 5 | 1",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Dec 29th, 2016 | Quality | 5.0 | Difficulty | 4.0 | ECON2301 | Dec 29th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | ""Oodles of utils"" in this class!  If you don't understand that, you will after taking economics with Professor Doty!  She's the best! | Respected | Inspirational | ACCESSIBLE OUTSIDE CLASS | Helpful | 4 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Dec 19th, 2016 | Quality | 4.0 | Difficulty | 4.0 | ECON2302 | Dec 19th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | B- | Textbook: | No | Dr. Doty is tough, she knows her stuff. Lots of homework, that will help you out on your final grade. | Tough Grader | Skip class? You won't pass. | LOTS OF HOMEWORK | Helpful | 3 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Aug 27th, 2016 | Quality | 5.0 | Difficulty | 4.0 | ECON2302 | Aug 27th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | Yes | Grade: | A | Textbook: | Yes | Won the top teaching award in the state!  Susan Doty is an inspiring professor who makes you want to learn.  She's funny, smart and cares more about the success of  students even in really big classes than any other prof I know.  All that said, she doesn't suffer fools.  If you want a blow off class, don't take this one.  If you work, you can ace. | Respected | Clear grading criteria | Hilarious | Helpful | 5 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Jun 23rd, 2016 | Quality | 1.0 | Difficulty | 5.0 | ECON2302 | Jun 23rd, 2016 | For Credit: | Yes | Attendance: | Mandatory | Would Take Again: | No | Grade: | D | Textbook: | Yes | Professor Doty should not be a professor, but should have a job at the Fed. She is so intelligent that it is often difficult for an average individual to grasp what she is speaking or lecturing about. She also seemed to have an attitude when I asked for help with clarification on our final project. I would not recommend her. | Helpful | 1 | 14",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | May 8th, 2016 | Quality | 3.0 | Difficulty | 4.0 | ECON2301 | May 8th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Grade: | B | Textbook: | Yes | If you are an economics major you would love her, but since I'm a history major I found some of the assignments to be tough. She grades on a point system so earn as many points as you can. Lots of work but if you turn stuff in you should get at least a B. | Helpful | 1 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | May 6th, 2016 | Quality | 5.0 | Difficulty | 3.0 | ECON2302 | May 6th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Grade: | A+ | Textbook: | No | Took her for both Macro and Micro and loved her! Possibly one of the best teachers here, gives clear instructions on all assignments and her lectures seem to go by really fast. WOULD RECOMMEND! | Helpful | 16 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | May 5th, 2016 | Quality | 2.5 | Difficulty | 4.0 | ECON2301 | May 5th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Grade: | B | Textbook: | Yes | Tests are incredibly hard and time consuming. The extra credit is what saved my grades. She's an okay professor, just wish the material was more interesting. | Helpful | 0 | 2",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | May 3rd, 2016 | Quality | 4.0 | Difficulty | 4.0 | ECON2302 | May 3rd, 2016 | For Credit: | Yes | Attendance: | Not Mandatory | Textbook: | Yes | Pretty ok lecturer.  Choice for book not the greatest  Test are hard, seem like book and lecture does not help as much as you think  Clear and fair grading system,  one bad test wont destroy you | Helpful | 0 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Apr 27th, 2016 | Quality | 4.0 | Difficulty | 3.0 | ECON2302 | Apr 27th, 2016 | For Credit: | Yes | Attendance: | Not Mandatory | Grade: | A | Textbook: | No | i LOVE Mrs. Doty! She is an excellent professor and her class is super interesting. She cares about her students, giving us all several chances to earn extra credit and raise our grades. Mrs. Doty is incredibly knowledgeable about economics but manages to make the concepts very understandable through examples and applications. Her tests are hard. | Helpful | 17 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2301 | Apr 25th, 2016 | Quality | 2.5 | Difficulty | 4.0 | ECON2301 | Apr 25th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Grade: | A- | Textbook: | Yes | Okay, I am about to graduate and still have a 4.0 in college, so I know how to study for an exam at this point. However, if you think that this class will have exams based on the lectures and homework, think again!! The exams are nothing like the material covered in class because she has them computer generated. Good Luck!! | Helpful | 1 | 6",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Feb 6th, 2016 | Quality | 4.0 | Difficulty | 2.0 | ECON2302 | Feb 6th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Grade: | A | Textbook: | Yes | Susan Doty often packs an attitude, but she is a wonderful and very well organized professor. Attendance is marked daily through a very short in-class activity or a Kahoot quiz. The homework assignments are weekly (and online) using McGraw-Hill Connect. The tests are reflective of everything that's taught and in the notes. | Helpful | 21 | 0",https://www.ratemyprofessors.com/professor/1458486
Susan Doty,Professor in the Economics department at University of Texas at Tyler,3.7/5,Overall Quality Based on 92 ratings,69%Would take again3.9Level of Difficulty,"Lots of homework, Participation matters, EXTRA CREDIT, Gives good feedback, Skip class? You won't pass.","ECON2302 | Jan 10th, 2016 | Quality | 1.5 | Difficulty | 3.0 | ECON2302 | Jan 10th, 2016 | For Credit: | Yes | Attendance: | Mandatory | Textbook: | Yes | She sucks honestly and her lectures aren't that good. | Helpful | 2 | 29",https://www.ratemyprofessors.com/professor/1458486
